time;Mau
4.1;0.08878504672897196
4.105982905982906;0.08878504672897196
4.111965811965812;0.08878504672897196
4.1179487179487175;0.08878504672897196
4.1239316239316235;0.08878504672897196
4.1299145299145295;0.08878504672897196
4.135897435897435;0.08878504672897196
4.141880341880341;0.08878504672897196
4.147863247863247;0.08878504672897196
4.153846153846153;0.08878504672897196
4.159829059829059;0.08878504672897196
4.165811965811965;0.10654205607476636
4.171794871794871;0.10654205607476636
4.177777777777777;0.10654205607476636
4.183760683760683;0.12429906542056074
4.189743589743589;0.12429906542056074
4.195726495726495;0.12429906542056074
4.201709401709401;0.12429906542056074
4.207692307692308;0.14205607476635512
4.213675213675214;0.14205607476635512
4.21965811965812;0.15981308411214953
4.225641025641026;0.15981308411214953
4.231623931623932;0.17757009345794392
4.237606837606838;0.1953271028037383
4.243589743589744;0.2130841121495327
4.24957264957265;0.2130841121495327
4.2555555555555555;0.2130841121495327
4.2615384615384615;0.2308411214953271
4.2675213675213675;0.24859813084112148
4.273504273504273;0.26635514018691586
4.279487179487179;0.26635514018691586
4.285470085470085;0.28411214953271025
4.291452991452991;0.28411214953271025
4.297435897435897;0.3018691588785047
4.303418803418803;0.3018691588785047
4.309401709401709;0.31962616822429907
4.315384615384615;0.31962616822429907
4.321367521367521;0.33738317757009345
4.327350427350427;0.33738317757009345
4.333333333333333;0.33738317757009345
4.339316239316239;0.35514018691588783
4.345299145299145;0.35514018691588783
4.351282051282051;0.35514018691588783
4.357264957264957;0.3728971962616822
4.363247863247863;0.3728971962616822
4.369230769230769;0.3728971962616822
4.375213675213675;0.3728971962616822
4.381196581196581;0.3728971962616822
4.387179487179487;0.3728971962616822
4.393162393162393;0.3728971962616822
4.399145299145299;0.3728971962616822
4.405128205128205;0.3728971962616822
4.4111111111111105;0.3906542056074766
4.4170940170940165;0.3906542056074766
4.4230769230769225;0.3906542056074766
4.429059829059828;0.3906542056074766
4.435042735042734;0.3906542056074766
4.44102564102564;0.3906542056074766
4.447008547008546;0.3906542056074766
4.452991452991452;0.3906542056074766
4.458974358974359;0.3906542056074766
4.464957264957265;0.3906542056074766
4.470940170940171;0.40841121495327104
4.476923076923077;0.40841121495327104
4.482905982905983;0.40841121495327104
4.488888888888889;0.40841121495327104
4.494871794871795;0.40841121495327104
4.500854700854701;0.40841121495327104
4.506837606837607;0.40841121495327104
4.512820512820513;0.40841121495327104
4.518803418803419;0.40841121495327104
4.524786324786325;0.40841121495327104
4.530769230769231;0.40841121495327104
4.536752136752137;0.4261682242990654
4.542735042735043;0.4261682242990654
4.5487179487179485;0.4261682242990654
4.5547008547008545;0.4261682242990654
4.5606837606837605;0.4261682242990654
4.566666666666666;0.4261682242990654
4.572649572649572;0.4261682242990654
4.578632478632478;0.4261682242990654
4.584615384615384;0.4261682242990654
4.59059829059829;0.4439252336448598
4.596581196581196;0.4439252336448598
4.602564102564102;0.4439252336448598
4.608547008547008;0.4439252336448598
4.614529914529914;0.4439252336448598
4.62051282051282;0.4439252336448598
4.626495726495726;0.4439252336448598
4.632478632478632;0.4616822429906542
4.638461538461538;0.4616822429906542
4.644444444444444;0.4616822429906542
4.65042735042735;0.4616822429906542
4.656410256410256;0.4616822429906542
4.662393162393162;0.4616822429906542
4.668376068376068;0.4794392523364486
4.674358974358974;0.4794392523364486
4.68034188034188;0.4616822429906542
4.686324786324786;0.4794392523364486
4.692307692307692;0.4794392523364486
4.698290598290598;0.4794392523364486
4.704273504273504;0.4794392523364486
4.71025641025641;0.4794392523364486
4.716239316239316;0.49719626168224296
4.722222222222222;0.49719626168224296
4.728205128205128;0.49719626168224296
4.734188034188034;0.49719626168224296
4.74017094017094;0.49719626168224296
4.746153846153846;0.49719626168224296
4.752136752136752;0.49719626168224296
4.758119658119658;0.49719626168224296
4.764102564102564;0.5149532710280373
4.77008547008547;0.5149532710280373
4.776068376068376;0.5149532710280373
4.782051282051282;0.5149532710280373
4.788034188034188;0.5149532710280373
4.794017094017094;0.5149532710280373
4.8;0.5149532710280373
4.805982905982906;0.5327102803738317
4.811965811965812;0.5327102803738317
4.817948717948718;0.5327102803738317
4.823931623931624;0.5327102803738317
4.82991452991453;0.5327102803738317
4.835897435897436;0.5327102803738317
4.8418803418803416;0.5327102803738317
4.8478632478632475;0.5327102803738317
4.8538461538461535;0.5327102803738317
4.859829059829059;0.5504672897196261
4.865811965811965;0.5504672897196261
4.871794871794871;0.5504672897196261
4.877777777777777;0.5504672897196261
4.883760683760683;0.5504672897196261
4.889743589743589;0.5504672897196261
4.895726495726495;0.5504672897196261
4.901709401709401;0.5504672897196261
4.907692307692307;0.5682242990654205
4.913675213675213;0.5682242990654205
4.919658119658119;0.5682242990654205
4.925641025641025;0.5504672897196261
4.931623931623931;0.5682242990654205
4.937606837606837;0.5682242990654205
4.943589743589743;0.5682242990654205
4.949572649572649;0.5682242990654205
4.955555555555556;0.5682242990654205
4.961538461538462;0.5682242990654205
4.967521367521368;0.5682242990654205
4.973504273504274;0.5682242990654205
4.97948717948718;0.5682242990654205
4.9854700854700855;0.5682242990654205
4.9914529914529915;0.5682242990654205
4.9974358974358974;0.5682242990654205
5.003418803418803;0.5682242990654205
5.009401709401709;0.5682242990654205
5.015384615384615;0.5682242990654205
5.021367521367521;0.5682242990654205
5.027350427350427;0.5682242990654205
5.033333333333333;0.5682242990654205
5.039316239316239;0.5682242990654205
5.045299145299145;0.5682242990654205
5.051282051282051;0.5682242990654205
5.057264957264957;0.585981308411215
5.063247863247863;0.5682242990654205
5.069230769230769;0.5682242990654205
5.075213675213675;0.585981308411215
5.081196581196581;0.585981308411215
5.087179487179487;0.585981308411215
5.093162393162393;0.585981308411215
5.099145299145299;0.585981308411215
5.105128205128205;0.6037383177570094
5.111111111111111;0.6037383177570094
5.117094017094017;0.6037383177570094
5.123076923076923;0.6037383177570094
5.129059829059829;0.6214953271028038
5.135042735042735;0.6214953271028038
5.1410256410256405;0.6392523364485981
5.1470085470085465;0.6392523364485981
5.1529914529914524;0.6570093457943925
5.158974358974358;0.6747663551401869
5.164957264957264;0.6570093457943925
5.17094017094017;0.6925233644859813
5.176923076923076;0.6747663551401869
5.182905982905982;0.7102803738317757
5.188888888888888;0.7102803738317757
5.194871794871794;0.7457943925233644
5.200854700854701;0.7457943925233644
5.206837606837607;0.7635514018691588
5.212820512820513;0.7813084112149532
5.218803418803419;0.7990654205607476
5.224786324786325;0.8168224299065421
